GAME_ID,PERIOD,HOME_STARTERS,AWAY_STARTERS
22400796,3,"203924, 1629014, 1630166, 1641739, 1642270","2544, 1627827, 1629060, 1629637, 1630559"
22400796,4,"203924, 1629014, 1629057, 1630625, 1631101","2544, 1627827, 1629637, 1630559, 1642261"
22400797,1,"1628378, 1628386, 1629622, 1629636, 1630596","1626157, 1628384, 1628969, 1628973, 1630173"
22400797,2,"1628378, 1629631, 1629660, 1629731, 1630596","1626157, 1626166, 1628384, 1629013, 1630540"
22400797,3,"1628378, 1628386, 1629622, 1629636, 1630596","1626157, 1628384, 1628969, 1628973, 1630173"
22400797,4,"1629660, 1629731, 1630171, 1630241, 1641854","1626166, 1629013, 1630540, 1630574, 1642359"
22400798,1,"203484, 1628976, 1630175, 1630532, 1631094","1628991, 1629630, 1630217, 1641744, 1642377"
22400798,2,"1629048, 1630532, 1641710, 1641724, 1641783","1628991, 1630217, 1630590, 1641713, 1641744"
22400798,3,"203484, 1628976, 1630175, 1630532, 1631094","1628991, 1629630, 1630217, 1641744, 1642377"
22400798,4,"203484, 1629048, 1630175, 1630532, 1641724","1628379, 1628991, 1630217, 1630590, 1641713"
22400799,1,"203114, 1629673, 1641731, 1642259, 1642273","201572, 203507, 1628398, 1631157, 1631260"
22400799,2,"203935, 1626158, 1630551, 1630557, 1642267","203507, 1626192, 1628398, 1629645, 1630579"
22400799,3,"203114, 1629673, 1641731, 1642259, 1642273","201572, 203507, 1628398, 1631157, 1631260"
22400799,4,"203935, 1626158, 1630551, 1630557, 1642267","1628398, 1629018, 1629645, 1630579, 1631157"
22400800,1,"1629628, 1630193, 1630567, 1631115, 1641711","203952, 1628389, 1629639, 1630558, 1642276"
22400800,2,"1628449, 1630193, 1630534, 1642266, 1642367","203952, 1626179, 1628389, 1629130, 1631107"
22400800,3,"1629628, 1630193, 1630567, 1631115, 1641711","203952, 1628389, 1629639, 1630558, 1642276"
22400800,4,"1628449, 1630193, 1630567, 1642266, 1642367","203937, 203952, 1626179, 1629130, 1631107"
22400800,5,"1629628, 1630193, 1630567, 1641711, 1642367","203952, 1628389, 1629639, 1630558, 1631107"
22400801,1,"1628415, 1630224, 1630578, 1631106, 1641708","201144, 1629638, 1629675, 1630162, 1630183"
22400801,2,"1628415, 1628988, 1630578, 1631106, 1641708","201144, 1629638, 1629675, 1630183, 1630545"
22400801,3,"1628415, 1630224, 1630578, 1631106, 1641708","201144, 1629638, 1629675, 1630162, 1630183"
22400801,4,"1628415, 1628988, 1630578, 1631095, 1641708","201144, 1629638, 1629675, 1630183, 1641740"
22400802,1,"101108, 202687, 203084, 1628368, 1630170","202699, 203501, 1630595, 1631105, 1641709"
22400802,2,"101108, 203084, 1629640, 1630572, 1630577","203471, 1627736, 1630191, 1631323, 1641842"
22400802,3,"101108, 202687, 203084, 1628368, 1631110","202699, 203501, 1630595, 1631105, 1641709"
22400802,4,"101108, 203084, 1629640, 1630170, 1630572","203471, 1627736, 1631105, 1631323, 1641842"
22400803,1,"202681, 202691, 203957, 1629023, 1630556","203468, 203482, 1629627, 1630530, 1642274"
22400803,2,"202691, 203957, 1629023, 1629650, 1631108","203482, 1629627, 1630631, 1631255, 1641722"
22400803,3,"202681, 202691, 203957, 1629023, 1630556, 1641765","203468, 203482, 1629627, 1630530, 1642274"
22400803,4,"202691, 203915, 1629023, 1629650, 1631108","203482, 1628971, 1629627, 1630631, 1641722"
22400804,1,"203903, 1628374, 1628381, 1631117, 1642268","1628392, 1628983, 1629652, 1631096, 1631114"
22400804,2,"1628381, 1630231, 1642262, 1642268, 1642271","1628392, 1630198, 1630598, 1631114, 1641717"
22400804,3,"203903, 1628374, 1628381, 1631117, 1642268","1628392, 1628983, 1629652, 1631096, 1631114"
22400804,4,"1628381, 1641718, 1642262, 1642268, 1642271","1628392, 1630198, 1630598, 1631114, 1641717"
22400805,1,"201942, 203897, 1627734, 1628370, 1631099","201939, 202710, 203110, 1630541, 1641764"
22400805,2,"202685, 203897, 1626168, 1631165","202710, 203110, 1630541, 1641764, 1642366"
22400805,3,"201942, 203897, 1627734, 1628370, 1631099","201939, 202710, 203110, 1630541, 1641764"
22400805,4,"203897, 1626168, 1628370, 1631099, 1631165","202710, 203110, 1627741, 1641764, 1642366"
22400806,1,"202696, 1628366, 1629632, 1630581, 1641824","201142, 203078, 1626164, 1626220, 1630208"
22400806,2,"1628380, 1629632, 1630200, 1631207, 1641763","203078, 203486, 1626145, 1628960, 1629626"
22400806,3,"202696, 1628366, 1630581, 1641824","201142, 203078, 1626164, 1626220, 1630208"
22400806,4,"1628380, 1628989, 1630200, 1641763","201142, 203078, 203486, 1626145, 1628960"
22400807,1,"202331, 203954, 1626162, 1629656, 1630178","1629651, 1629661, 1630165, 1630533, 1630553"
22400807,2,"202331, 203083, 1627824, 1629656","1630549, 1630570, 1630592, 1631213, 1641736"
22400807,3,"202331, 203954, 1626162, 1629656, 1630178","1629651, 1629661, 1630165, 1630533, 1630553"
22400807,4,"202331, 1627824, 1629656, 1630178, 1641741","1629651, 1629661, 1630165, 1630570, 1630592"
22400808,1,"203932, 203999, 1627750, 1629008, 1631128","2544, 1629029, 1629060, 1629637, 1630559"
22400808,2,"201566, 201599, 1627750, 1629008, 1630192","2544, 1629060, 1629637, 1630559, 1642261"
22400808,3,"203932, 203999, 1627750, 1629008, 1631128","2544, 1629029, 1629060, 1629637, 1630559"
22400808,4,"201566, 203932, 1627750, 1630192, 1631124","2544, 1627827, 1629020, 1629060, 1629216, 1630692"
22400809,1,"1628374, 1630231, 1631117, 1641729, 1642268","1628415, 1630224, 1630578, 1631095, 1641708"
22400809,2,"1628374, 1630548, 1641718, 1641729, 1642271","1629111, 1631095, 1641708, 1641715, 1642263"
22400809,3,"1628374, 1630231, 1631117, 1641729, 1642268","1628415, 1630224, 1630578, 1631095, 1641708"
22400809,4,"1630231, 1630548, 1641718, 1641729, 1642271","201145, 1628988, 1631095, 1641708, 1641715"
22400810,1,"203924, 1629014, 1630166, 1641739, 1642270","1628970, 1630163, 1630182, 1631109, 1641733"
22400810,2,"203924, 1629014, 1631101, 1631133, 1631200","203552, 1630163, 1630182, 1631111, 1631217, 1642275"
22400810,3,"203924, 1629014, 1630166, 1641739, 1642270","1628970, 1630163, 1630182, 1631109, 1641733"
22400810,4,"1630703, 1631101, 1631200, 1641739","203552, 1631109, 1631111, 1641733, 1642275"
22400811,1,"201950, 204001, 1627759, 1628369, 1628401","1626157, 1628384, 1628404, 1628969, 1628973"
22400811,2,"201950, 204001, 1627759, 1628401, 1630202","1626157, 1626166, 1629013, 1630173, 1630540"
22400811,3,"201950, 204001, 1627759, 1628369, 1628401","1626157, 1628384, 1628404, 1628969, 1628973"
22400811,4,"201143, 201950, 204001, 1627759, 1628401","1626157, 1626166, 1628404, 1630540"
22400812,1,"201939, 202710, 203110, 1630541, 1641764","202681, 202691, 203957, 1629023, 1630556"
22400812,2,"202710, 203110, 1630541, 1641764, 1642366","202681, 202691, 203957, 1629023, 1630556"
22400812,3,"201939, 202710, 203110, 1630541, 1641764","202681, 202691, 203957, 1629023, 1630556"
22400812,4,"202710, 203110, 1630541, 1641764, 1642366","202681, 202691, 1630314, 1631108, 1641765"
22400813,1,"1626167, 1627783, 1629614, 1630169, 1630174","201935, 1627739, 1627826, 1627884, 1629599"
22400813,2,"204456, 1626167, 1627783, 1631097, 1641767","201587, 203992, 1627732, 1627884, 1629234"
22400813,3,"1626167, 1627783, 1629614, 1630169, 1630174","201935, 1627739, 1627826, 1627884, 1629599"
22400813,4,"204456, 1627783, 1628418, 1631097, 1641767","203992, 1627732, 1627826, 1630699, 1641738"
22400814,1,"1629027, 1630168, 1630700, 1631243, 1642258","202699, 203501, 1630595, 1631105, 1641709"
22400814,2,"203991, 1627777, 1629027, 1629611, 1642258","203471, 1627736, 1630194, 1631323, 1641842"
22400814,3,"1627777, 1629027, 1630168, 1630700, 1642258","202699, 203501, 1630595, 1631105, 1641709"
22400814,4,"203991, 1627747, 1627777, 1629027, 1630700, 1631243","203471, 1627736, 1630191, 1630595, 1641842"
22400815,1,"203484, 1628976, 1630175, 1630532, 1631094","1626158, 1629673, 1630551, 1641731, 1642273"
22400815,2,"1628371, 1629048, 1630532, 1641710, 1641783","1630264, 1630551, 1630557, 1641774, 1642267"
22400815,3,"203484, 1628976, 1630175, 1630532, 1631094","1626158, 1629673, 1630551, 1630557, 1641731"
22400815,4,"1628371, 1629048, 1630532, 1641710, 1641724","1629673, 1630551, 1630557, 1641774, 1642273"
22400816,1,"1629628, 1630193, 1630567, 1631115, 1641711","201142, 203078, 1626164, 1626220, 1630208"
22400816,2,"1628449, 1630193, 1630567, 1642266, 1642367","203078, 203486, 1626145, 1628960, 1629626"
22400816,3,"1629628, 1630193, 1630567, 1631115, 1641711","201142, 203078, 1626164, 1626220, 1630208"
22400816,4,"1628449, 1630193, 1630567, 1642266, 1642367","201142, 203078, 203486, 1626145, 1628960"
22400817,1,"201572, 203081, 203507, 1627752, 1628398","203952, 1628389, 1629639, 1630558, 1642276"
22400817,2,"203507, 1627752, 1629018, 1629645, 1630579","203952, 1626179, 1629130, 1642276"
22400817,3,"201572, 203081, 203507, 1627752, 1628398","203952, 1628389, 1629639, 1630558, 1642276"
22400817,4,"1627752, 1629018, 1629645, 1630579, 1631260","203937, 203952, 1626179, 1629130"
22400818,1,"203468, 203482, 1629627, 1630530, 1642274","101108, 202687, 203084, 1628368, 1630170"
22400818,2,"203482, 1629627, 1630526, 1630631, 1641722","202687, 1629640, 1630577, 1631110, 1642264"
22400818,3,"203468, 203482, 1629627, 1630530, 1642274","101108, 202687, 203084, 1628368, 1630170"
22400818,4,"203482, 1629627, 1630631, 1631255, 1641722","101108, 202687, 203084, 1628368, 1629640"
22400819,1,"1628378, 1628386, 1629622, 1630171, 1630596","1628991, 1629630, 1630217, 1641744, 1642377"
22400819,2,"1628378, 1629622, 1629731, 1630241, 1630596","1628379, 1628991, 1630217, 1641744, 1642377"
22400819,3,"202684, 1628378, 1628386, 1629622, 1630171, 1630596","1628991, 1629630, 1630217, 1630583, 1641744, 1642377"
22400819,4,"1629631, 1629660, 1629731, 1630241, 1630596","1628379, 1628991, 1630217, 1641744, 1642377"
22400820,1,"201144, 1629675, 1630162, 1630183, 1641740","1628392, 1628983, 1629652, 1631096, 1631114"
22400820,2,"201144, 1629638, 1629675, 1630545, 1642265","1628392, 1630198, 1630598, 1631114, 1641717"
22400820,3,"201144, 1629675, 1630162, 1630183, 1641740","1628392, 1628983, 1629652, 1631096, 1631114"
22400820,4,"201144, 1629638, 1629675, 1630545, 1642265","1628392, 1630198, 1630598, 1631114, 1641717"
22400821,1,"202699, 203501, 1630595, 1631105, 1641709","201587, 201935, 203992, 1627739, 1627826"
22400821,2,"203471, 203501, 1627736, 1630191, 1641842","201988, 1627739, 1627884, 1629234, 1629599"
22400821,3,"202699, 203501, 1630595, 1631105, 1641709","201587, 201935, 203992, 1627739, 1627826"
22400821,4,"202699, 203471, 203501, 1630191, 1641842","203992, 1627739, 1627826, 1627884, 1629599"
22400822,1,"1626167, 1627783, 1629614, 1630169, 1630174","203932, 203999, 1627750, 1629008, 1631128"
22400822,2,"1627783, 1628418, 1629614, 1631097, 1641767","201566, 201599, 1627750, 1630192, 1631124"
22400822,3,"1626167, 1627783, 1629614, 1630169, 1630174","203932, 203999, 1627750, 1629008, 1631128"
22400822,4,"1626167, 1627783, 1630169, 1630174, 1641767","201566, 201599, 1627750, 1630192, 1631124"
22400823,1,"202331, 1626162, 1627824, 1629656, 1630178","1628366, 1628380, 1629632, 1630581, 1641824"
22400823,2,"1626162, 1627824, 1629022, 1630178, 1641741","1628989, 1629632, 1630581, 1631207, 1641824"
22400823,3,"202331, 203083, 1626162, 1627824, 1629656, 1630178","1628380, 1628989, 1629632, 1630581, 1641824"
22400823,4,"1629022, 1630215, 1630288, 1631223, 1641741","1628380, 1629632, 1630581, 1631207, 1641824"
22400824,1,"203114, 1626158, 1629673, 1641731, 1642267, 1642273","1629651, 1629661, 1630165, 1630533, 1630553"
22400824,2,"203935, 1630551, 1630557, 1641774, 1642267","1629651, 1629661, 1630165, 1630533, 1630592"
22400824,3,"203114, 1626158, 1629673, 1641731, 1642273","1629651, 1629661, 1630165, 1630533, 1630553"
22400824,4,"1630551, 1630557, 1642267, 1642273","1629651, 1629661, 1630165, 1630592, 1631213"
22400825,1,"1629027, 1630168, 1630700, 1631243, 1642258","203952, 1628389, 1629639, 1630558, 1642276"
22400825,2,"203991, 1627777, 1629027, 1629611, 1642258","202692, 203937, 203952, 1628389, 1629130"
22400825,3,"1629027, 1630168, 1630700, 1631243, 1642258","203952, 1628389, 1629639, 1630558, 1642276"
22400825,4,"203991, 1627747, 1627777, 1629027, 1629611","202692, 203937, 203952, 1628389, 1629130"
22400826,1,"1628392, 1628983, 1629652, 1631114, 1641717","201144, 1629675, 1630162, 1630183, 1641740"
22400826,2,"1627936, 1628983, 1629026, 1630198, 1631119","201144, 1629638, 1629675, 1630183, 1630545, 1642265"
22400826,3,"1628392, 1628983, 1629652, 1631114, 1641717","201144, 1629675, 1630162, 1630183, 1641740"
22400826,4,"1629026, 1630198, 1630598, 1631114, 1631119, 1641717","1629638, 1630183, 1630545, 1641740, 1642265"
22400826,5,"1628983, 1630598, 1631114, 1631119, 1641717","1629638, 1629675, 1630183, 1630545, 1642265"
22400827,1,"1630231, 1630548, 1641729, 1642268, 1642271","203924, 1629014, 1630166, 1641739, 1642270"
22400827,2,"1629004, 1630695, 1641718, 1642262, 1642271","203924, 1629014, 1630625, 1631101, 1631133"
22400827,3,"1630231, 1630548, 1641729, 1642268, 1642271","203924, 1629014, 1630166, 1641739, 1642270"
22400827,4,"1629004, 1630695, 1641718, 1642262, 1642271","203924, 1629014, 1630166, 1631101, 1642270"
22400828,1,"201942, 203897, 1627734, 1628370, 1631099","203994, 1628970, 1630163, 1630182, 1641733"
22400828,2,"201942, 202685, 1628370, 1631165, 1631222","1630163, 1630182, 1631111, 1631217, 1641878, 1642275"
22400828,3,"201942, 203897, 1627734, 1628370, 1631099","203994, 1628970, 1630163, 1630182, 1641733"
22400828,4,"202685, 203897, 1626168, 1628370, 1631222","203994, 1630163, 1631111, 1641878, 1642275"
22400829,1,"1629628, 1630193, 1630567, 1641711, 1642367","1627759, 1628369, 1628401, 1628470, 1630573"
22400829,2,"1628449, 1630193, 1630534, 1630567, 1642266","1627759, 1628401, 1628470, 1629674, 1630202, 1641775"
22400829,3,"1629628, 1630193, 1630567, 1641711, 1642367","1627759, 1628369, 1628401, 1630202, 1630573"
22400829,4,"1628449, 1630193, 1630534, 1630567, 1642266","1627759, 1628401, 1629674, 1630202, 1630573"
22400830,1,"203484, 1628976, 1630175, 1630532, 1631094","1628378, 1628386, 1629622, 1630171, 1630596"
22400830,2,"1628371, 1629048, 1641710, 1641724","1629622, 1629660, 1629731, 1630241, 1630596"
22400830,3,"203484, 1628976, 1630175, 1630532, 1631094","1628378, 1628386, 1629622, 1630171, 1630596"
22400830,4,"203914, 1628371, 1630532, 1631094, 1641724","1629631, 1629660, 1629731, 1630241, 1630596"
22400831,1,"1628415, 1630224, 1630578, 1631106, 1641708","201572, 203081, 203507, 1627752, 1628398"
22400831,2,"1628988, 1629111, 1631095, 1631106, 1641708","1628398, 1629018, 1629645, 1630579, 1631260"
22400831,3,"1628415, 1630224, 1630578, 1631106, 1641708","201572, 203081, 203507, 1627752, 1628398"
22400831,4,"201145, 203500, 1628988, 1630578, 1631095, 1641708","1626171, 1628398, 1629018, 1629645, 1630579, 1631260"
22400832,1,"1628991, 1629630, 1630217, 1641744, 1642377","201142, 203078, 1626164, 1629626, 1630208"
22400832,2,"1628379, 1628991, 1630217, 1641744, 1642377","203078, 203486, 1626145, 1628960, 1642346"
22400832,3,"1628991, 1629630, 1630217, 1641744, 1642377","201142, 203078, 1626164, 1629626, 1630208"
22400832,4,"1628379, 1628991, 1630217, 1630583, 1631246, 1641744","1626145, 1626164, 1626220, 1628960, 1630208"
22400832,5,"1629630, 1630217, 1630583, 1641744, 1642377","201142, 203078, 203486, 1628960, 1629626"
22400833,1,"203468, 203482, 1629627, 1630530, 1642274","101108, 202687, 203084, 1628368, 1630170"
22400833,2,"203482, 1629627, 1630631, 1631255, 1641722","101108, 1629640, 1630577, 1631110, 1642264"
22400833,3,"203468, 203482, 1629627, 1630530, 1642274","101108, 202687, 203084, 1628368, 1630170"
22400833,4,"203482, 1629627, 1630631, 1631255, 1641722","101108, 1629640, 1630577, 1631110, 1642264"
22400834,1,"201939, 202710, 203110, 1630541, 1641764","1628970, 1630182, 1631109, 1641733, 1642354"
22400834,2,"202710, 203110, 1630541, 1641764, 1642366","203552, 1630182, 1631109, 1641733, 1642354"
22400834,3,"201939, 202710, 203110, 1630541, 1641764","1628970, 1630182, 1631109, 1641733, 1642354"
22400834,4,"1628995, 1630541, 1630611, 1641764, 1642366","203552, 1631109, 1631111, 1641733, 1642354"
22400835,1,"2544, 1629029, 1629060, 1629637, 1630559","202681, 202691, 1629023, 1630556, 1631108"
22400835,2,"2544, 1629060, 1629637, 1630559, 1642261","202691, 203939, 203957, 1630230, 1631108"
22400835,3,"2544, 1629029, 1629060, 1629637, 1630559","202681, 202691, 203939, 1629023, 1631108"
22400835,4,"2544, 1629060, 1629637, 1630559, 1642261","202681, 202691, 203939, 1629023, 1631108"
22400836,1,"202699, 203501, 1630595, 1631105, 1641709","201143, 201950, 204001, 1628369, 1628401"
22400836,2,"1627736, 1630191, 1630595, 1631204, 1641842","201143, 201950, 204001, 1628401, 1630202"
22400836,3,"202699, 203501, 1630595, 1631105, 1641709","201143, 201950, 204001, 1628369, 1628401"
22400836,4,"1627736, 1630191, 1630595, 1631204, 1641842","201143, 201950, 204001, 1628401, 1630202"
22400837,1,"1626167, 1627783, 1629614, 1630169, 1630174","1627751, 1629628, 1630193, 1630534, 1641711"
22400837,2,"1626167, 1627783, 1629614, 1631097, 1641767","1627751, 1628449, 1630193, 1630534, 1631115, 1642266"
22400837,3,"1626167, 1627783, 1629614, 1630169, 1630174","1627751, 1629628, 1630193, 1630534, 1641711"
22400837,4,"1626167, 1627783, 1630167, 1630169, 1630174, 1631097, 1641767","1627751, 1628449, 1629628, 1630193, 1642266"
22400838,1,"1628384, 1628404, 1628969, 1628973, 1630574","202331, 203083, 1626162, 1629656, 1630178"
22400838,2,"1626166, 1629013, 1630173, 1630540","202331, 203083, 1629022, 1629656, 1642348"
22400838,3,"1628384, 1628404, 1628969, 1628973, 1630574","202331, 203083, 1626162, 1629656, 1630178"
22400838,4,"1626166, 1628404, 1629013, 1630540, 1630574","202331, 1626162, 1630178, 1641737, 1642348"
22400839,1,"203114, 1626158, 1629673, 1641731, 1642273","203924, 1629014, 1630166, 1641739, 1642270"
22400839,2,"203935, 1630551, 1630557, 1641774, 1642267","203924, 1629014, 1631101, 1631133, 1631200"
22400839,3,"203114, 1626158, 1629673, 1641731, 1642273","203924, 1629014, 1631101, 1641739, 1642270"
22400839,4,"203935, 1626158, 1630551, 1630557, 1642267","1629014, 1630625, 1630703, 1631200, 1641739"
22400840,1,"1629661, 1630165, 1630533, 1630549, 1630553","1628392, 1628983, 1629652, 1631096, 1631114"
22400840,2,"1630570, 1630592, 1631213, 1641736, 1641787","1627936, 1630598, 1631096, 1631114, 1641717"
22400840,3,"1629661, 1630165, 1630533, 1630549, 1630553","1628392, 1628983, 1629652, 1631096, 1631114"
22400840,4,"1629661, 1630165, 1630549, 1630570, 1631213","1627936, 1630598, 1631096, 1631114, 1641717"
22400841,1,"203952, 1628389, 1629639, 1630558, 1642276","1629027, 1630168, 1630700, 1631243, 1642258"
22400841,2,"202692, 203952, 1628389, 1629130, 1629312","203991, 1627747, 1627777, 1629027, 1629611"
22400841,3,"203952, 1628389, 1629639, 1630558, 1642276","1629027, 1630168, 1630700, 1631243, 1642258"
22400841,4,"203952, 1628389, 1629130, 1629312, 1630558","203991, 1627747, 1627777, 1629027, 1629611"
22400842,1,"1628366, 1628380, 1629632, 1630581, 1641824","201935, 202695, 1627739, 1627826, 1627884"
22400842,2,"1628989, 1629632, 1630200, 1641763, 1641824","201587, 203992, 1627732, 1629234, 1629599"
22400842,3,"1628366, 1628380, 1629632, 1630581, 1641824","201935, 202695, 1627739, 1627826, 1627884"
22400842,4,"1628989, 1629632, 1630200, 1641763, 1641824","201587, 202695, 203992, 1627732, 1629599"
