GAME_ID,PERIOD,HOME_PLAYERS,AWAY_PLAYERS
22400222,1,"1627832, 1628415, 1629111, 1630224, 1630578, 1631095, 1631106, 1641708, 1642263","1626181, 1627739, 1627826, 1627884, 1629599, 1629611, 1629645, 201587, 201935"
22400222,2,"1627832, 1628415, 1629111, 1630224, 1630578, 1631095, 1631106, 1641708, 1642263","1626181, 1627739, 1627826, 1627884, 1629599, 1629611, 201587, 201935"
22400222,3,"1627832, 1628415, 1629111, 1630224, 1630578, 1631095, 1631106, 1641708","1626181, 1627739, 1627826, 1627884, 1629599, 1629611, 201587, 201935"
22400222,4,"1627832, 1628415, 1629111, 1630224, 1630578, 1631106, 1641708, 1642263","1626181, 1627739, 1629599, 1629611, 1630538, 1641738, 1641757"
22400223,1,"1626153, 1626192, 1627752, 1629018, 1631260, 1641748, 201572, 203507","1627736, 1630191, 1630194, 1630595, 1631105, 1631111, 1631204, 1641842, 202699"
22400223,2,"1626153, 1626192, 1627752, 1629018, 1631260, 1641748, 201572, 203507","1627736, 1630191, 1630194, 1630595, 1631105, 1631111, 1631204, 1641842, 202699"
22400223,3,"1626153, 1626192, 1627752, 1629018, 1631260, 1641748, 201572, 203507","1627736, 1630191, 1630595, 1631105, 1631111, 1631204, 1641842, 202699"
22400223,4,"1626153, 1626192, 1627752, 1629018, 1641748, 201572, 203507","1627736, 1630194, 1630595, 1631105, 1631111, 1631204, 1641842, 202699"
22400223,5,"1626192, 1627752, 1629018, 1641748, 201572, 203507","1627736, 1630595, 1631105, 1631204"
22400224,1,"101108, 1628380, 1629640, 1630170, 1630577, 1631103, 1641705, 1642264, 203084","1628398, 1629673, 1630551, 1630557, 1641731, 1642259, 1642267, 1642273, 202685"
22400224,2,"101108, 1628380, 1629640, 1630170, 1630577, 1631104, 1641705, 1642264, 203084","1628398, 1629673, 1630557, 1641731, 1642259, 1642267, 1642273, 202685"
22400224,3,"101108, 1628380, 1629640, 1630170, 1630577, 1631104, 1641705, 1642264, 203084","1628398, 1629673, 1630557, 1641731, 1642259, 1642267, 1642273, 202685"
22400224,4,"101108, 1628380, 1629640, 1630170, 1630577, 1631103, 1641705, 1642264, 203084","1628398, 1629673, 1630557, 1641731, 1642259, 1642267, 1642273, 202685"
22400225,1,"1626156, 1629060, 1629216, 1629629, 1630559, 1631132, 1642261, 203076, 2544","1628379, 1628991, 1629723, 1630583, 1630590, 1630643, 1631222, 1641744, 1642377, 203935"
22400225,2,"1626156, 1629060, 1629216, 1629629, 1630559, 1631132, 1642261, 203076, 2544","1628379, 1628991, 1629723, 1630583, 1630590, 1630643, 1631222, 1641744, 1642377, 203935"
22400225,3,"1626156, 1629060, 1629216, 1629629, 1630559, 1631132, 1642261, 203076, 2544","1628379, 1628991, 1629723, 1630583, 1630590, 1630643, 1631222, 1641744, 1642377, 203935"
22400225,4,"1626156, 1629060, 1629216, 1629629, 1630559, 1631132, 1642261, 203076, 2544","1628379, 1628991, 1629723, 1630583, 1630590, 1630643, 1631222, 1641744, 1642377, 203935"
22400226,1,"1630166, 1630625, 1630703, 1631101, 1631133, 1641712, 1641739, 1641871, 1642270, 203924","1628978, 1629638, 1629675, 1630162, 1630183, 1631169, 203497, 203944"
22400226,2,"1630166, 1630625, 1630703, 1631101, 1631200, 1641739, 1642270, 203924","1628978, 1629638, 1629675, 1630162, 1630183, 1642265, 203497, 203944"
22400226,3,"1630166, 1630625, 1630703, 1631101, 1631200, 1641739, 1642270, 203924","1628978, 1629638, 1629675, 1630162, 1630183, 1642265, 203497, 203944"
22400226,4,"1630166, 1630625, 1631101, 1631200, 1641739, 1642270, 203924","1628978, 1629638, 1629675, 1630162, 1630183, 203497, 203944"
22400227,1,"1626168, 1627734, 1628368, 1628989, 1629162, 1631099, 1631165, 201942, 203926","1626145, 1626164, 1626220, 1627814, 1628420, 1629006, 1642345, 1642346, 203486, 203994"
22400227,2,"1626168, 1627734, 1628368, 1628989, 1631099, 1631165, 201942, 203926","1626145, 1626164, 1626220, 1627814, 1628420, 1629006, 1642345, 1642346, 203486, 203994"
22400227,3,"1626168, 1627734, 1628368, 1628989, 1629162, 1631099, 1631165, 203926","1626145, 1626164, 1626220, 1628420, 1629006, 1631102, 1642345, 1642346, 203486, 203994"
22400227,4,"1626168, 1627734, 1628368, 1628989, 1629162, 1630222, 1631099, 1631165, 1641732, 1642403, 203458, 203926","1626145, 1626164, 1627814, 1628420, 1629006, 1629626, 1631102, 1641779, 1642345, 1642346"
22400228,1,"1628374, 1628381, 1629012, 1629234, 1641718, 1642262, 1642268, 1642271, 203903","1628467, 1629029, 1629655, 1629656, 1630230, 1630702, 1641726, 202691, 203915, 203939"
22400228,2,"1628374, 1628381, 1629012, 1629234, 1630548, 1641718, 1642262, 1642268, 1642271, 203903","1628467, 1629029, 1629655, 1629656, 1630230, 1630702, 1641726, 202691, 203915, 203939"
22400228,3,"1628374, 1628381, 1629012, 1629234, 1641718, 1642262, 1642268, 1642271, 203903","1628467, 1629029, 1629655, 1629656, 1630230, 1630702, 1641726, 202691, 203915, 203939"
22400228,4,"1628374, 1628381, 1629012, 1629234, 1641718, 1642262, 1642268, 1642271, 203903","1628467, 1629029, 1629656, 1630230, 1630702, 1641726, 202691, 203915"
22400229,1,"1628970, 1628998, 1629684, 1630163, 1630182, 1630544, 1631217, 1641706, 1642275","1626153, 1626171, 1626192, 1627752, 1629018, 1631260, 1641748, 201572, 203507"
22400229,2,"1628970, 1628998, 1629684, 1630163, 1630182, 1630544, 1631217, 1641706, 203552","1626153, 1626171, 1626192, 1627752, 1629018, 1631260, 1641748, 201572, 203507"
22400229,3,"1628970, 1628998, 1629684, 1630163, 1630182, 1630544, 1631217, 1641706, 1642275","1626153, 1626171, 1626192, 1627752, 1629018, 1631260, 1641748, 201572, 203507"
22400229,4,"1628970, 1628998, 1629684, 1630163, 1630182, 1630544, 1631217, 1641706","1626153, 1626171, 1626192, 1627752, 1629018, 1631260, 1641748, 201572, 203507"
22400230,1,"1627759, 1628369, 1628401, 1628436, 1629674, 1630202, 1630573, 1641775, 201143","1627751, 1628449, 1628981, 1629628, 1630534, 1630558, 1641711, 1642347"
22400230,2,"1627759, 1628369, 1628401, 1629674, 1630202, 1630573, 201143","1627751, 1628449, 1628981, 1629628, 1630534, 1630558, 1641711, 1642347, 1642367, 1642419"
22400230,3,"1627759, 1628369, 1628401, 1628436, 1629674, 1630202, 1630573, 1641775, 201143","1627751, 1628449, 1628981, 1629628, 1630534, 1630558, 1641711, 1642347, 1642367, 1642419"
22400230,4,"1627759, 1628369, 1628401, 1629674, 1630202, 1630573, 201143","1627751, 1628449, 1629628, 1630534, 1630558, 1641711, 1642347, 1642367, 1642419"
22400230,5,"1627759, 1628369, 1628401, 1628436, 1629674, 1630202, 1630573, 201143","1627751, 1629628, 1630534, 1630558"
22400231,1,"1627742, 1629669, 1629750, 1630526, 1630527, 1631288, 1641998, 1642274","1626156, 1629216, 1630559, 1631108, 1631132, 1642261, 1642422, 203076, 2544"
22400231,2,"1627742, 1629669, 1629750, 1630526, 1630527, 1631288, 1641998, 1642274","1626156, 1629216, 1630559, 1631108, 1631132, 1642261, 1642422, 203076, 2544"
22400231,3,"1627742, 1629669, 1629750, 1630526, 1630527, 1631288, 1641998, 1642274","1626156, 1629216, 1630559, 1631108, 1631132, 1642261, 203076, 2544"
22400231,4,"1627742, 1629669, 1629750, 1630526, 1630527, 1631288, 1641998, 1642274","1626156, 1629216, 1630559, 1631108, 1631132, 1642261, 203076, 2544"
22400232,1,"1628467, 1629023, 1629029, 1629655, 1629656, 1630230, 1630702, 1641726, 202681, 202691","101108, 1628380, 1629640, 1629646, 1630200, 1630577, 1631104, 1642264, 203084"
22400232,2,"1628467, 1629023, 1629029, 1629655, 1629656, 1630230, 1630702, 1641726, 202681, 202691","101108, 1628380, 1629640, 1629646, 1630200, 1630572, 1630577, 1631104, 1642264, 203084"
22400232,3,"1628467, 1629023, 1629029, 1629655, 1629656, 1630230, 1630702, 1641726, 202681, 202691","101108, 1628380, 1629640, 1629646, 1630200, 1630577, 1631104, 1642264, 203084"
22400232,4,"1629023, 1629029, 1629656, 1630230, 1630314, 1630702, 1641726, 1641765, 202693, 203915, 203939","101108, 1628380, 1629646, 1630200, 1630572, 1630577, 1631103, 1631104, 1631321, 1642264"
22400233,1,"1626168, 1628368, 1628989, 1629162, 1630222, 1631099, 1631115, 203926","1628374, 1628381, 1629012, 1629234, 1641718, 1642262, 1642268, 1642271, 203903"
22400233,2,"1626168, 1628368, 1628989, 1629162, 1631099, 1631165, 1642403, 203458, 203926","1628374, 1628381, 1629012, 1629234, 1630548, 1641718, 1642268, 1642271, 203903"
22400233,3,"1626168, 1628368, 1628989, 1629162, 1630222, 1631099, 1631115, 1631165, 203458, 203926","1628374, 1628381, 1629012, 1629234, 1641718, 1642262, 1642268, 1642271, 203903"
22400233,4,"1626168, 1628368, 1628989, 1629162, 1631099, 1642403, 203458, 203926","1628374, 1628381, 1629004, 1629012, 1629234, 1641718, 1642262, 1642268, 1642271, 203903"
22400234,1,"1628978, 1629638, 1629675, 1630162, 1630183, 201144, 203497, 203944","1626145, 1626164, 1626220, 1628420, 1628960, 1629006, 1642345, 1642346, 203486, 203994"
22400234,2,"1628978, 1629638, 1629675, 1630162, 1630183, 1642265, 201144, 203497, 203944","1626145, 1626164, 1626220, 1628420, 1628960, 1629006, 1642345, 1642346, 203486, 203994"
22400234,3,"1628978, 1629638, 1629675, 1630162, 1630183, 201144, 203497, 203944","1626145, 1626164, 1626220, 1628420, 1628960, 1642345, 1642346, 203486, 203994"
22400234,4,"1628978, 1629638, 1629675, 1630162, 1630183, 201144, 203497, 203944, 204060","1626145, 1626164, 1626220, 1628960, 1629006, 1642345, 1642346, 203486, 203994"
22400235,1,"1626167, 1627783, 1630167, 1630169, 1631097, 1641716, 1641767, 204456","1626179, 1626196, 1628389, 1629130, 1629312, 1629639, 1631107, 1631170, 201567"
22400235,2,"1626167, 1627783, 1630167, 1630169, 1631097, 1631245, 1641716, 1641767, 204456","1626179, 1626196, 1628389, 1629130, 1629312, 1629639, 1631107, 1631170"
22400235,3,"1626167, 1627783, 1630167, 1630169, 1631097, 1631245, 1641716, 1641767, 204456","1626179, 1626196, 1628389, 1629130, 1629312, 1629639, 1631107, 1631170, 201567"
22400235,4,"1626167, 1627783, 1630167, 1630169, 1631097, 1631245, 1641716, 204456","1626179, 1626196, 1628389, 1629130, 1629639, 1631107"
22400236,1,"1627747, 1627777, 1628386, 1629636, 1629660, 1629731, 1630171, 1630596","1628970, 1628998, 1629684, 1630163, 1630182, 1631217, 1641706, 1642275, 203552, 203995"
22400236,2,"1627747, 1627777, 1628386, 1629636, 1629660, 1629731, 1630171, 1630596, 1641854","1628970, 1628998, 1629684, 1630163, 1630182, 1631217, 1641706, 1642275, 203552, 203995"
22400236,3,"1627747, 1627777, 1628386, 1629636, 1629660, 1629731, 1630596, 1641854","1628970, 1628998, 1629684, 1630163, 1630182, 1631217, 1641706, 1642275, 203552, 203995"
22400236,4,"1627747, 1627777, 1628386, 1629636, 1629660, 1630550, 1630596, 1631247, 1641854, 1642281","1628970, 1628998, 1629684, 1630163, 1630182, 1631197, 1631217, 1641706, 1641733, 1642275, 203995"
22400237,1,"1627763, 1628398, 1629673, 1630557, 1641731, 1642259, 1642267, 1642273, 202685","1627736, 1630191, 1630595, 1631093, 1631105, 1631111, 1631323, 1641842, 202699"
22400237,2,"1627763, 1628398, 1629673, 1630557, 1641731, 1642259, 1642267, 1642273, 202685","1627736, 1630191, 1630595, 1631093, 1631105, 1631111, 1631204, 1631323, 202699"
22400237,3,"1627763, 1628398, 1629673, 1630557, 1641731, 1642259, 1642267, 1642273, 202685","1627736, 1630191, 1630595, 1631093, 1631105, 1631111, 1631323, 1641842, 202699"
22400237,4,"1627763, 1628398, 1628963, 1629673, 1630215, 1630264, 1630557, 1631098, 1631116, 1642259, 1642267, 1642273, 202685","1627736, 1630191, 1630194, 1630595, 1631093, 1631105, 1631111, 1631204, 1631323, 1641842"
22400238,1,"1628379, 1628991, 1629634, 1630217, 1630583, 1630590, 1631222, 1631246, 1641744, 1642377","1627750, 1628427, 1629008, 1631124, 1631128, 1631212, 201566, 201599, 203967"
22400238,2,"1628379, 1628991, 1629634, 1630217, 1630583, 1630590, 1630643, 1631222, 1631246, 1641744, 1642377","1627750, 1628427, 1629008, 1631124, 1631128, 1631212, 201566, 203967"
22400238,3,"1628379, 1628991, 1629634, 1630217, 1630583, 1630590, 1631222, 1631246, 1641744, 1642377","1627750, 1628427, 1629008, 1631124, 1631128, 1631212, 201566, 201599, 203967"
22400238,4,"1628379, 1628991, 1629634, 1629723, 1630217, 1630583, 1630590, 1630643, 1630658, 1631222, 1631246, 1642377, 1642530","1627750, 1628427, 1629008, 1630192, 1631124, 1631128, 1631212, 1641725, 1641790, 1641816, 201566, 203967"
22400239,1,"1629057, 1630166, 1630625, 1630703, 1631101, 1631200, 1641712, 1641739, 1642270, 203924","1626204, 1629027, 1629726, 1630168, 1630249, 1630552, 1630700, 1630811, 1642258, 203991"
22400239,2,"1629057, 1630166, 1630625, 1630703, 1631101, 1641712, 1641739, 1642270, 203924","1626204, 1629027, 1630168, 1630249, 1630552, 1630700, 1630811, 1642258, 203991"
22400239,3,"1629057, 1630166, 1630625, 1630703, 1631101, 1631200, 1641712, 1641739, 1642270, 203924","1626204, 1629027, 1629726, 1630168, 1630249, 1630552, 1630700, 1630811, 1642258, 203991"
22400239,4,"1629057, 1630166, 1630625, 1630703, 1631101, 1631200, 1641712, 1641739, 1642270, 203924","1629027, 1629726, 1630168, 1630249, 1630552, 1630700, 1630811, 203991"
22400240,1,"1626157, 1626166, 1628384, 1628404, 1628969, 1628973, 1630579, 1642359","1627732, 1627827, 1629661, 1630533, 1630553, 1630560, 1630570, 1630592, 1641730, 203471"
22400240,2,"1626157, 1626166, 1628384, 1628404, 1628969, 1628973, 1630579, 1642359","1627732, 1627827, 1629661, 1630533, 1630553, 1630560, 1630570, 1630592, 1641730, 203471"
22400240,3,"1626157, 1626166, 1628384, 1628404, 1628969, 1628973, 1630579, 1642359","1627732, 1627827, 1629661, 1630533, 1630553, 1630560, 1630570, 1630592, 1641730, 203471"
22400240,4,"1626157, 1626166, 1628384, 1628404, 1628969, 1628973, 1630579, 1642359","1627732, 1627827, 1629003, 1629661, 1630533, 1630553, 1630560, 1630592, 1631213, 1642385, 203471"
22400241,1,"1629632, 1630172, 1630188, 1630245, 1630581, 1641763, 1641824, 202696, 203897","1627832, 1628415, 1629111, 1630224, 1630578, 1631095, 1631106, 1641708, 1642263"
22400241,2,"1629632, 1630172, 1630188, 1630245, 1630581, 1631207, 1641763, 202696, 203897","1627832, 1628415, 1629111, 1630224, 1630578, 1631095, 1631106, 1641708, 1642263"
22400241,3,"1628470, 1628975, 1629632, 1629659, 1630172, 1630188, 1630245, 1630581, 1631207, 1641763, 202696, 203897","1627832, 1628415, 1629111, 1630224, 1630578, 1631095, 1631106, 1641708, 1642263, 201145"
22400241,4,"1628470, 1628975, 1629659, 1630188, 1630537, 1631207, 1641763, 1641824","1628988, 1629098, 1629111, 1630256, 1631106, 1631466, 1641708, 1642263, 201145"
22400242,1,"1628983, 1629026, 1629652, 1630198, 1630598, 1631114, 1631172, 1641717, 1642349","1628467, 1629023, 1629655, 1629656, 1630230, 1630702, 1641726, 202681, 202691, 203915, 203939"
22400242,2,"1628983, 1629026, 1629652, 1630198, 1630598, 1631114, 1641717, 1641794, 1642349","1628467, 1629023, 1629655, 1629656, 1630230, 1630702, 1641726, 202681, 202691, 202693, 203915"
22400242,3,"1628983, 1629026, 1629652, 1630198, 1630598, 1631114, 1641717, 1641794, 1642349","1628467, 1629023, 1629655, 1629656, 1630230, 1630702, 1641726, 202681, 202691, 203915"
22400242,4,"1628983, 1629026, 1629652, 1630198, 1630598, 1631114, 1641717, 1641794, 1642349","1628467, 1629023, 1629655, 1629656, 1630230, 1630702, 1641726, 202681, 202691, 203915"
22400243,1,"1626181, 1627739, 1627826, 1627884, 1628964, 1629599, 1629645, 201587, 201935","1628374, 1628381, 1629012, 1629234, 1641718, 1642262, 1642268, 1642271, 203903"
22400243,2,"1626181, 1627739, 1627826, 1627884, 1628964, 1629599, 1629611, 1629645, 201587, 201935","1628374, 1628381, 1629012, 1629234, 1641718, 1642262, 1642268, 1642271, 203903"
22400243,3,"1626181, 1627739, 1627826, 1627884, 1629645, 201587, 201935","1628374, 1628381, 1629012, 1629234, 1641718, 1642262, 1642268, 1642271, 203903"
22400243,4,"1626181, 1627739, 1627826, 1628964, 1629599, 1629611, 1629645, 201587, 201935","1628374, 1628381, 1629234, 1641718, 1642268, 203903"
22400244,1,"1627736, 1630191, 1630595, 1631093, 1631105, 1631323, 1641842, 202699, 203501","1629632, 1630172, 1630188, 1630245, 1630581, 1631207, 1641763, 202696, 203897"
22400244,2,"1627736, 1630191, 1630595, 1631093, 1631105, 1631204, 1631323, 202699, 203501","1629632, 1630172, 1630188, 1630245, 1630581, 1631207, 1641763, 1641824, 202696, 203897"
22400244,3,"1627736, 1630191, 1630595, 1631093, 1631105, 1631323, 1641842, 202699, 203501","1629632, 1630172, 1630188, 1630245, 1630581, 1631207, 1641763, 202696, 203897"
22400244,4,"1627736, 1630191, 1630595, 1631093, 1631105, 1631323, 1641842, 202699, 203501","1629632, 1630172, 1630188, 1630245, 1630581, 1631207, 202696, 203897"
22400245,1,"1626196, 1628389, 1629130, 1629312, 1629639, 1631107, 1641796, 201567, 202710","1626162, 1628997, 1630288, 1642272, 200768, 201569, 202331, 203083, 203954"
22400245,2,"1626196, 1628389, 1629312, 1629639, 1630696, 1631107, 1641796, 201567, 202692, 202710","1626162, 1628997, 1630288, 1642272, 200768, 201569, 202331, 203083, 203954"
22400245,3,"1628389, 1629130, 1629312, 1629639, 1630696, 201567, 202692, 202710","1626162, 1627824, 1628997, 1630288, 1642272, 200768, 201569, 202331, 203083, 203954"
22400245,4,"1626196, 1628389, 1629130, 1629312, 1629639, 1630696, 1631107, 1641796, 1642276, 202692, 202710","1626162, 1627824, 1628997, 1630288, 1641737, 1641741, 1642272, 201569, 202331, 203954"
22400246,1,"1626157, 1626166, 1628384, 1628404, 1628969, 1628973, 1630579, 1642278, 1642359","1627763, 1628398, 1629673, 1630557, 1631098, 1642259, 1642267, 1642273, 202685"
22400246,2,"1626157, 1626166, 1628384, 1628404, 1628969, 1628973, 1630579, 1642278, 1642359","1627763, 1628398, 1629673, 1630557, 1642259, 1642267, 1642273, 202685"
22400246,3,"1626157, 1626166, 1628384, 1628404, 1628969, 1628973, 1630579, 1642359","1627763, 1628398, 1629673, 1630264, 1630557, 1642259, 1642267, 1642273, 202685"
22400246,4,"1626166, 1628384, 1628404, 1628969, 1630346, 1630574, 1630579, 1631210, 1642278, 1642359","1628963, 1630215, 1630264, 1630557, 1631098, 1631116, 1642259, 1642267, 1642273, 202685"
22400247,1,"1627751, 1628449, 1629628, 1630534, 1630558, 1641711, 1642347, 1642367, 1642419","1627783, 1630167, 1630169, 1631097, 1641716, 1642277, 1642402, 204456"
22400247,2,"1627751, 1628449, 1629628, 1630534, 1630558, 1641711, 1642347, 1642367, 1642419, 202066","1627783, 1630167, 1630169, 1631097, 1631245, 1641716, 1642277, 1642402, 204456"
22400247,3,"1627751, 1628449, 1629628, 1630534, 1630558, 1641711, 1642347, 1642367, 1642419, 202066","1627783, 1630167, 1630169, 1631097, 1631245, 1641716, 1642402, 204456"
22400247,4,"1627751, 1628449, 1629628, 1630534, 1630558, 1641711, 1642347, 1642367, 1642419","1627783, 1630167, 1630169, 1631097, 1631245, 1641716, 1641803, 1642402, 204456"
22400248,1,"1626153, 1626171, 1627752, 1629018, 1631260, 1641748, 201572, 203081, 203507","1627832, 1628415, 1630224, 1630578, 1631095, 1631106, 1641708, 201145, 203500"
22400248,2,"1626153, 1626171, 1627752, 1629018, 1631260, 201572, 203081, 203507","1627832, 1628415, 1630224, 1630578, 1631095, 1631106, 1641708, 1642263, 203500"
22400248,3,"1626153, 1626171, 1627752, 1629018, 1631260, 201572, 203081, 203507","1627832, 1628415, 1628988, 1630224, 1630578, 1631095, 1631106, 1641708"
22400248,4,"1626153, 1626171, 1627752, 1629018, 1631260, 1641748, 201572, 203081, 203507","1627832, 1628415, 1628988, 1630224, 1630578, 1631095, 1631106, 1641708"
22400249,1,"1626145, 1626164, 1626220, 1628420, 1628960, 1629006, 1642345, 1642346, 203486","1628371, 1629021, 1629048, 1630532, 1630591, 1641710, 1641783, 203484, 203914"
22400249,2,"1626145, 1626164, 1626220, 1628420, 1628960, 1629006, 1629626, 1642345, 1642346, 203486","1628371, 1629021, 1629048, 1630532, 1630591, 1641710, 1641783, 203484, 203914"
22400249,3,"1626145, 1626164, 1626220, 1628420, 1628960, 1629006, 1642345, 1642346, 203486","1628371, 1629021, 1629048, 1630175, 1630532, 1630591, 1641710, 1641783, 203484, 203914"
